"PSM.Score","rf"
244.3904,"hs0044.raw"
350,"hs0044.raw"
242.6343,"hs0044.raw"
243.3486,"hs0044.raw"
215.1909,"hs0044.raw"
187.2098,"hs0044.raw"
238.6298,"hs0044.raw"
155.6086,"hs0044.raw"
199.4903,"hs0044.raw"
350,"hs0044.raw"
237.1629,"hs0044.raw"
298.8372,"hs0044.raw"
182.3113,"hs0044.raw"
178.8967,"hs0044.raw"
350,"hs0044.raw"
276.0848,"hs0044.raw"
214.3356,"hs0044.raw"
276.8952,"hs0044.raw"
276.8952,"hs0044.raw"
174.5005,"hs0044.raw"
348.6434,"hs0044.raw"
308.5345,"hs0044.raw"
255.0389,"hs0044.raw"
240.8603,"hs0044.raw"
319.79,"hs0044.raw"
263.1552,"hs0044.raw"
303.5545,"hs0044.raw"
350,"hs0044.raw"
205.9346,"hs0044.raw"
117.1578,"hs0044.raw"
266.5863,"hs0044.raw"
323.3315,"hs0044.raw"
158.6993,"hs0044.raw"
263.1552,"hs0044.raw"
229.0111,"hs0044.raw"
195.6354,"hs0044.raw"
258.4711,"hs0044.raw"
230.8611,"hs0044.raw"
185.1648,"hs0044.raw"
315.5486,"hs0044.raw"
313.8298,"hs0044.raw"
145.396,"hs0044.raw"
156.1844,"hs0044.raw"
231.5588,"hs0044.raw"
135.2851,"hs0044.raw"
290.0267,"hs0044.raw"
299.697,"hs0044.raw"
266.2884,"hs0044.raw"
327.8778,"hs0044.raw"
167.2541,"hs0044.raw"
276.8952,"hs0044.raw"
350,"hs0044.raw"
337.7154,"hs0044.raw"
348.6434,"hs0044.raw"
191.1765,"hs0044.raw"
299.697,"hs0044.raw"
350,"hs0044.raw"
183.6322,"hs0044.raw"
350,"hs0044.raw"
238.6298,"hs0044.raw"
287.208,"hs0044.raw"
172.3287,"hs0044.raw"
238.1465,"hs0044.raw"
255.8205,"hs0044.raw"
350,"hs0044.raw"
264.7054,"hs0044.raw"
329.1654,"hs0044.raw"
153.2181,"hs0044.raw"
287.2789,"hs0044.raw"
251.1846,"hs0044.raw"
350,"hs0044.raw"
329.9425,"hs0044.raw"
202.7227,"hs0044.raw"
247.9384,"hs0044.raw"
295.7246,"hs0044.raw"
279.4957,"hs0044.raw"
223.73,"hs0044.raw"
243.3486,"hs0044.raw"
226.8594,"hs0044.raw"
290.0267,"hs0044.raw"
251.6001,"hs0044.raw"
177.0874,"hs0044.raw"
271.8948,"hs0044.raw"
244.1173,"hs0044.raw"
287.7107,"hs0044.raw"
224.5057,"hs0044.raw"
201.1511,"hs0044.raw"
179.6823,"hs0044.raw"
266.5863,"hs0044.raw"
301.2993,"hs0044.raw"
263.1552,"hs0044.raw"
279.2727,"hs0044.raw"
244.6187,"hs0044.raw"
266.9051,"hs0044.raw"
289.4067,"hs0044.raw"
258.4711,"hs0044.raw"
312.2921,"hs0044.raw"
164.5884,"hs0044.raw"
204.4093,"hs0044.raw"
350,"hs0044.raw"
302.8801,"hs0044.raw"
206.3188,"hs0044.raw"
346.9852,"hs0044.raw"
350,"hs0044.raw"
350,"hs0044.raw"
271.2015,"hs0044.raw"
350,"hs0044.raw"
268.7757,"hs0044.raw"
249.3736,"hs0044.raw"
198.8551,"hs0044.raw"
172.3287,"hs0044.raw"
225.6075,"hs0044.raw"
271.7642,"hs0044.raw"
313.8298,"hs0044.raw"
229.0111,"hs0044.raw"
287.1368,"hs0044.raw"
196.3861,"hs0044.raw"
281.268,"hs0044.raw"
186.9262,"hs0044.raw"
153.2181,"hs0044.raw"
198.034,"hs0044.raw"
122.8324,"hs0044.raw"
295.7246,"hs0044.raw"
329.1654,"hs0044.raw"
262.3621,"hs0044.raw"
298.8372,"hs0044.raw"
249.6263,"hs0044.raw"
280.6757,"hs0044.raw"
298.8372,"hs0044.raw"
152.4557,"hs0044.raw"
206.8673,"hs0044.raw"
258.1548,"hs0044.raw"
298.8372,"hs0044.raw"
301.2993,"hs0044.raw"
221.0271,"hs0044.raw"
215.2872,"hs0044.raw"
238.6298,"hs0044.raw"
158.2665,"hs0044.raw"
350,"hs0044.raw"
294.2589,"hs0044.raw"
298.8372,"hs0044.raw"
298.8372,"hs0044.raw"
184.8952,"hs0044.raw"
308.4001,"hs0044.raw"
226.9517,"hs0044.raw"
251.9227,"hs0044.raw"
231.5588,"hs0044.raw"
294.2589,"hs0044.raw"
182.3113,"hs0044.raw"
263.1552,"hs0044.raw"
202.4861,"hs0044.raw"
350,"hs0044.raw"
350,"hs0044.raw"
244.3853,"hs0044.raw"
283.1032,"hs0044.raw"
312.2921,"hs0044.raw"
326.3108,"hs0044.raw"
164.5242,"hs0044.raw"
206.9158,"hs0044.raw"
222.5471,"hs0044.raw"
244.3853,"hs0044.raw"
350,"hs0044.raw"
350,"hs0044.raw"
251.1205,"hs0044.raw"
277.4415,"hs0044.raw"
211.9766,"hs0044.raw"
350,"hs0044.raw"
283.1032,"hs0044.raw"
232.7745,"hs0044.raw"
350,"hs0044.raw"
298.8372,"hs0044.raw"
198.034,"hs0044.raw"
164.0025,"hs0044.raw"
303.5545,"hs0044.raw"
195.6354,"hs0044.raw"
348.6434,"hs0044.raw"
221.6566,"hs0044.raw"
277.3506,"hs0044.raw"
252.0915,"hs0045.raw"
206.3188,"hs0045.raw"
244.3853,"hs0045.raw"
153.4959,"hs0045.raw"
260.9513,"hs0045.raw"
260.6765,"hs0045.raw"
306.2557,"hs0045.raw"
350,"hs0045.raw"
215.1909,"hs0045.raw"
350,"hs0045.raw"
194.8545,"hs0045.raw"
238.6298,"hs0045.raw"
243.7916,"hs0045.raw"
181.1319,"hs0045.raw"
289.4067,"hs0045.raw"
213.2648,"hs0045.raw"
267.65,"hs0045.raw"
334.9608,"hs0045.raw"
255.8205,"hs0045.raw"
294.7645,"hs0045.raw"
213.2648,"hs0045.raw"
313.8298,"hs0045.raw"
287.7107,"hs0045.raw"
350,"hs0045.raw"
101.8367,"hs0045.raw"
142.4144,"hs0045.raw"
316.5196,"hs0045.raw"
298.8372,"hs0045.raw"
248.3617,"hs0045.raw"
298.8372,"hs0045.raw"
221.0271,"hs0045.raw"
228.3241,"hs0045.raw"
198.034,"hs0045.raw"
350,"hs0045.raw"
158.9108,"hs0045.raw"
350,"hs0045.raw"
286.1465,"hs0045.raw"
314.8461,"hs0045.raw"
323.9906,"hs0045.raw"
201.4943,"hs0045.raw"
160.0813,"hs0045.raw"
262.0953,"hs0045.raw"
217.9877,"hs0045.raw"
348.6434,"hs0045.raw"
262.905,"hs0045.raw"
350,"hs0045.raw"
255.8205,"hs0045.raw"
277.7062,"hs0045.raw"
350,"hs0045.raw"
248.6337,"hs0045.raw"
350,"hs0045.raw"
237.5957,"hs0045.raw"
240.1371,"hs0045.raw"
273.1712,"hs0045.raw"
215.1909,"hs0045.raw"
350,"hs0045.raw"
204.6466,"hs0045.raw"
301.2993,"hs0045.raw"
244.3853,"hs0045.raw"
230.4822,"hs0045.raw"
303.5545,"hs0045.raw"
294.7645,"hs0045.raw"
260.6765,"hs0045.raw"
340.4713,"hs0045.raw"
156.7902,"hs0045.raw"
317.188,"hs0045.raw"
184.2805,"hs0045.raw"
202.4052,"hs0045.raw"
281.4557,"hs0045.raw"
335.076,"hs0045.raw"
228.3241,"hs0045.raw"
257.8035,"hs0045.raw"
266.5863,"hs0045.raw"
284.5358,"hs0045.raw"
334.9608,"hs0045.raw"
112.2971,"hs0045.raw"
173.687,"hs0045.raw"
276.0848,"hs0045.raw"
194.8545,"hs0045.raw"
350,"hs0045.raw"
253.7394,"hs0045.raw"
350,"hs0045.raw"
246.7961,"hs0045.raw"
294.2589,"hs0045.raw"
229.0111,"hs0045.raw"
350,"hs0045.raw"
219.0778,"hs0045.raw"
350,"hs0045.raw"
298.8372,"hs0045.raw"
229.2991,"hs0045.raw"
305.9657,"hs0045.raw"
200.3419,"hs0045.raw"
219.0778,"hs0045.raw"
350,"hs0045.raw"
223.2901,"hs0045.raw"
202.4052,"hs0045.raw"
255.8205,"hs0045.raw"
306.807,"hs0045.raw"
208.9547,"hs0045.raw"
350,"hs0045.raw"
254.6722,"hs0045.raw"
276.8952,"hs0045.raw"
255.0389,"hs0045.raw"
136.884,"hs0045.raw"
238.9705,"hs0045.raw"
328.5308,"hs0045.raw"
325.837,"hs0045.raw"
263.1552,"hs0045.raw"
202.4052,"hs0045.raw"
150.7907,"hs0045.raw"
350,"hs0045.raw"
198.4353,"hs0045.raw"
319.79,"hs0045.raw"
222.5471,"hs0045.raw"
179.6823,"hs0045.raw"
206.7496,"hs0045.raw"
350,"hs0045.raw"
183.6322,"hs0045.raw"
335.1114,"hs0045.raw"
292.313,"hs0045.raw"
306.4991,"hs0045.raw"
298.8372,"hs0045.raw"
229.2685,"hs0045.raw"
194.8124,"hs0045.raw"
348.6434,"hs0045.raw"
130.3137,"hs0045.raw"
214.3356,"hs0045.raw"
298.8372,"hs0045.raw"
276.8952,"hs0045.raw"
236.4307,"hs0045.raw"
280.6757,"hs0045.raw"
338.0068,"hs0045.raw"
266.5863,"hs0045.raw"
177.0874,"hs0045.raw"
190.914,"hs0045.raw"
312.2921,"hs0045.raw"
201.6281,"hs0045.raw"
281.4557,"hs0045.raw"
263.1552,"hs0045.raw"
250.1277,"hs0045.raw"
191.1765,"hs0045.raw"
271.2015,"hs0045.raw"
350,"hs0045.raw"
228.942,"hs0045.raw"
301.2993,"hs0045.raw"
288.1393,"hs0045.raw"
211.9766,"hs0045.raw"
266.2884,"hs0045.raw"
252.4983,"hs0045.raw"
299.4431,"hs0045.raw"
184.7694,"hs0045.raw"
223.6688,"hs0045.raw"
276.8952,"hs0045.raw"
192.5018,"hs0045.raw"
350,"hs0045.raw"
320.3576,"hs0045.raw"
196.4244,"hs0045.raw"
350,"hs0045.raw"
350,"hs0045.raw"
313.8298,"hs0045.raw"
194.8545,"hs0045.raw"
350,"hs0045.raw"
218.2375,"hs0045.raw"
297.9843,"hs0045.raw"
242.7174,"hs0045.raw"
350,"hs0045.raw"
350,"hs0045.raw"
252.9309,"hs0045.raw"
350,"hs0045.raw"
229.2991,"hs0045.raw"
350,"hs0045.raw"
298.8372,"hs0045.raw"
166.4373,"hs0045.raw"
240.1371,"hs0045.raw"
303.2382,"hs0045.raw"
277.7062,"hs0045.raw"
154.1263,"hs0045.raw"
240.4285,"hs0045.raw"
337.8392,"hs0045.raw"
350,"hs0045.raw"
306.2557,"hs0045.raw"
160.4543,"hs0045.raw"
184.8952,"hs0045.raw"
226.5319,"hs0045.raw"
344.3586,"hs0045.raw"
300.7025,"hs0045.raw"
206.7496,"hs0045.raw"
230.4822,"hs0045.raw"
217.6269,"hs0045.raw"
169.344,"hs0045.raw"
208.5397,"hs0045.raw"
296.262,"hs0045.raw"
211.9766,"hs0045.raw"
313.8298,"hs0045.raw"
196.3861,"hs0045.raw"
350,"hs0045.raw"
245.1835,"hs0045.raw"
350,"hs0045.raw"
327.8778,"hs0045.raw"
204.547,"hs0045.raw"
335.076,"hs0045.raw"
303.2382,"hs0045.raw"
276.8952,"hs0045.raw"
237.5957,"hs0045.raw"
343.4958,"hs0045.raw"
271.7471,"hs0045.raw"
277.7062,"hs0045.raw"
280.6757,"hs0045.raw"
237.5957,"hs0045.raw"
338.0068,"hs0045.raw"
350,"hs0045.raw"
298.8372,"hs0045.raw"
298.8372,"hs0045.raw"
196.5631,"hs0045.raw"
284.01,"hs0045.raw"
350,"hs0045.raw"
270.7183,"hs0045.raw"
266.5863,"hs0045.raw"
226.9517,"hs0045.raw"
276.8952,"hs0045.raw"
298.8372,"hs0045.raw"
228.942,"hs0045.raw"
284.6064,"hs0045.raw"
244.2716,"hs0045.raw"
228.3241,"hs0045.raw"
350,"hs0045.raw"
298.8372,"hs0045.raw"
226.7972,"hs0045.raw"
255.8205,"hs0045.raw"
271.8948,"hs0045.raw"
232.7745,"hs0045.raw"
251.1846,"hs0045.raw"
334.9608,"hs0045.raw"
238.6298,"hs0045.raw"
294.2589,"hs0045.raw"
191.1765,"hs0045.raw"
350,"hs0045.raw"
303.5545,"hs0045.raw"
350,"hs0045.raw"
213.7543,"hs0045.raw"
294.2589,"hs0045.raw"
228.942,"hs0045.raw"
323.3315,"hs0045.raw"
231.9871,"hs0045.raw"
218.8061,"hs0045.raw"
258.5559,"hs0045.raw"
266.627,"hs0045.raw"
226.5319,"hs0045.raw"
257.8035,"hs0045.raw"
206.8673,"hs0045.raw"
207.4133,"hs0045.raw"
263.1552,"hs0045.raw"
345.0015,"hs0045.raw"
222.5471,"hs0045.raw"
315.3833,"hs0045.raw"
315.5486,"hs0045.raw"
287.2789,"hs0045.raw"
335.4661,"hs0045.raw"
219.0778,"hs0045.raw"
177.0874,"hs0045.raw"
303.2382,"hs0045.raw"
222.5471,"hs0045.raw"
182.4705,"hs0045.raw"
340.0381,"hs0045.raw"
244.6187,"hs0045.raw"
350,"hs0045.raw"
350,"hs0045.raw"
280.6757,"hs0045.raw"
195.6749,"hs0045.raw"
157.9192,"hs0045.raw"
320.3576,"hs0045.raw"
196.4244,"hs0045.raw"
350,"hs0045.raw"
302.3549,"hs0045.raw"
274.9375,"hs0045.raw"
242.6343,"hs0045.raw"
262.905,"hs0045.raw"
350,"hs0045.raw"
147.7765,"hs0045.raw"
209.3996,"hs0045.raw"
312.4012,"hs0045.raw"
325.837,"hs0045.raw"
292.2169,"hs0045.raw"
350,"hs0045.raw"
265.9756,"hs0045.raw"
306.2557,"hs0045.raw"
169.344,"hs0045.raw"
228.3241,"hs0045.raw"
244.3853,"hs0045.raw"
200.7416,"hs0045.raw"
231.5588,"hs0045.raw"
186.9262,"hs0045.raw"
296.2975,"hs0045.raw"
319.79,"hs0045.raw"
315.8016,"hs0045.raw"
323.3315,"hs0045.raw"
213.7543,"hs0045.raw"
299.697,"hs0045.raw"
350,"hs0045.raw"
228.942,"hs0045.raw"
244.3904,"hs0045.raw"
313.8298,"hs0045.raw"
166.4373,"hs0045.raw"
348.1087,"hs0045.raw"
276.8952,"hs0045.raw"
350,"hs0045.raw"
190.914,"hs0045.raw"
302.8801,"hs0045.raw"
218.3593,"hs0045.raw"
237.7113,"hs0045.raw"
329.1654,"hs0045.raw"
237.7113,"hs0045.raw"
200.7416,"hs0045.raw"
319.79,"hs0045.raw"
243.3486,"hs0045.raw"
350,"hs0045.raw"
303.3079,"hs0045.raw"
263.1552,"hs0045.raw"
196.3861,"hs0045.raw"
175.36,"hs0045.raw"
348.6434,"hs0045.raw"
228.9968,"hs0045.raw"
242.7174,"hs0045.raw"
350,"hs0045.raw"
350,"hs0045.raw"
313.8298,"hs0045.raw"
206.7496,"hs0045.raw"
298.8372,"hs0045.raw"
236.9899,"hs0045.raw"
224.5057,"hs0045.raw"
284.5358,"hs0045.raw"
221.9515,"hs0045.raw"
224.5057,"hs0045.raw"
230.8611,"hs0045.raw"
315.8016,"hs0045.raw"
316.7472,"hs0045.raw"
178.5069,"hs0045.raw"
269.6726,"hs0045.raw"
313.8298,"hs0045.raw"
248.3617,"hs0045.raw"
307.1094,"hs0045.raw"
127.0922,"hs0045.raw"
204.6443,"hs0045.raw"
260.6765,"hs0045.raw"
190.914,"hs0045.raw"
281.268,"hs0045.raw"
243.4113,"hs0045.raw"
299.4431,"hs0045.raw"
339.9413,"hs0045.raw"
298.4026,"hs0045.raw"
168.5935,"hs0045.raw"
148.5752,"hs0045.raw"
350,"hs0045.raw"
327.8778,"hs0045.raw"
283.4341,"hs0045.raw"
348.6434,"hs0045.raw"
207.4133,"hs0045.raw"
348.6434,"hs0045.raw"
279.2727,"hs0045.raw"
342.7422,"hs0045.raw"
183.2247,"hs0045.raw"
268.8722,"hs0045.raw"
263.1552,"hs0045.raw"
267.161,"hs0045.raw"
266.5863,"hs0045.raw"
147.838,"hs0045.raw"
350,"hs0045.raw"
350,"hs0045.raw"
262.0649,"hs0045.raw"
314.317,"hs0045.raw"
328.5308,"hs0045.raw"
348.6434,"hs0045.raw"
226.7972,"hs0045.raw"
251.3228,"hs0045.raw"
262.0953,"hs0045.raw"
190.914,"hs0045.raw"
236.9899,"hs0045.raw"
206.9158,"hs0045.raw"
290.2393,"hs0045.raw"
281.4557,"hs0045.raw"
313.8298,"hs0045.raw"
350,"hs0045.raw"
313.8298,"hs0045.raw"
197.0088,"hs0045.raw"
191.1765,"hs0045.raw"
350,"hs0045.raw"
306.8001,"hs0045.raw"
236.9899,"hs0045.raw"
272.296,"hs0045.raw"
323.9906,"hs0045.raw"
219.0778,"hs0045.raw"
313.8298,"hs0045.raw"
267.161,"hs0045.raw"
281.268,"hs0045.raw"
313.8298,"hs0045.raw"
242.6343,"hs0045.raw"
313.8298,"hs0045.raw"
182.3113,"hs0045.raw"
210.0724,"hs0045.raw"
173.8001,"hs0045.raw"
276.8952,"hs0045.raw"
206.8673,"hs0045.raw"
313.8298,"hs0045.raw"
337.7154,"hs0045.raw"
195.6354,"hs0045.raw"
298.8372,"hs0045.raw"
169.344,"hs0045.raw"
272.9395,"hs0045.raw"
287.208,"hs0045.raw"
350,"hs0045.raw"
287.208,"hs0045.raw"
240.8603,"hs0045.raw"
350,"hs0045.raw"
255.8205,"hs0045.raw"
158.6993,"hs0045.raw"
142.0503,"hs0045.raw"
350,"hs0045.raw"
157.847,"hs0045.raw"
202.7227,"hs0045.raw"
196.3861,"hs0045.raw"
210.6806,"hs0045.raw"
346.9852,"hs0045.raw"
317.188,"hs0045.raw"
208.5397,"hs0045.raw"
289.4067,"hs0045.raw"
219.0778,"hs0045.raw"
254.6722,"hs0045.raw"
230.1607,"hs0045.raw"
182.3113,"hs0045.raw"
272.296,"hs0045.raw"
348.6434,"hs0045.raw"
350,"hs0045.raw"
210.6806,"hs0045.raw"
336.0258,"hs0045.raw"
298.8372,"hs0045.raw"
350,"hs0045.raw"
130.3137,"hs0045.raw"
215.1909,"hs0045.raw"
276.0848,"hs0045.raw"
231.8708,"hs0045.raw"
256.2283,"hs0045.raw"
244.0576,"hs0045.raw"
256.2283,"hs0045.raw"
350,"hs0045.raw"
255.8205,"hs0045.raw"
298.0802,"hs0045.raw"
231.9871,"hs0045.raw"
298.8372,"hs0045.raw"
230.8611,"hs0045.raw"
230.8611,"hs0045.raw"
168.1915,"hs0045.raw"
240.1371,"hs0045.raw"
298.8372,"hs0045.raw"
229.2636,"hs0045.raw"
350,"hs0045.raw"
270.6768,"hs0045.raw"
296.262,"hs0045.raw"
323.3315,"hs0045.raw"
270.2209,"hs0045.raw"
335.1114,"hs0045.raw"
283.1032,"hs0045.raw"
328.5308,"hs0045.raw"
209.3996,"hs0045.raw"
283.1032,"hs0045.raw"
350,"hs0045.raw"
312.2921,"hs0045.raw"
202.4052,"hs0045.raw"
169.344,"hs0045.raw"
182.3113,"hs0045.raw"
263.1552,"hs0045.raw"
244.3853,"hs0045.raw"
266.9051,"hs0045.raw"
320.31,"hs0045.raw"
322.8033,"hs0045.raw"
226.5319,"hs0045.raw"
206.7496,"hs0045.raw"
337.7629,"hs0045.raw"
350,"hs0045.raw"
263.274,"hs0045.raw"
186.9262,"hs0045.raw"
298.8372,"hs0045.raw"
288.1393,"hs0045.raw"
123.5461,"hs0045.raw"
230.0829,"hs0045.raw"
297.9843,"hs0045.raw"
174.5005,"hs0045.raw"
303.5545,"hs0045.raw"
350,"hs0045.raw"
312.5298,"hs0045.raw"
294.2589,"hs0045.raw"
313.8298,"hs0045.raw"
294.2589,"hs0045.raw"
206.4096,"hs0045.raw"
275.963,"hs0045.raw"
313.8298,"hs0045.raw"
221.0271,"hs0045.raw"
255.0389,"hs0045.raw"
125.0932,"hs0045.raw"
271.9792,"hs0045.raw"
200.2307,"hs0045.raw"
210.0724,"hs0045.raw"
127.9896,"hs0045.raw"
240.1371,"hs0045.raw"
248.3617,"hs0045.raw"
167.2541,"hs0045.raw"
299.697,"hs0045.raw"
170.2332,"hs0045.raw"
350,"hs0045.raw"
298.0802,"hs0045.raw"
271.8948,"hs0045.raw"
213.2648,"hs0045.raw"
299.9064,"hs0045.raw"
240.0901,"hs0045.raw"
296.262,"hs0045.raw"
198.034,"hs0045.raw"
350,"hs0045.raw"
251.1205,"hs0045.raw"
238.9705,"hs0045.raw"
313.8298,"hs0045.raw"
202.3304,"hs0045.raw"
228.3241,"hs0045.raw"
327.8778,"hs0045.raw"
214.3356,"hs0045.raw"
144.1718,"hs0045.raw"
277.4415,"hs0045.raw"
208.9547,"hs0045.raw"
350,"hs0045.raw"
194.719,"hs0045.raw"
235.6818,"hs0045.raw"
228.9968,"hs0045.raw"
243.3486,"hs0045.raw"
350,"hs0045.raw"
284.5358,"hs0045.raw"
229.2991,"hs0045.raw"
265.0447,"hs0045.raw"
211.167,"hs0045.raw"
277.7062,"hs0045.raw"
263.1552,"hs0045.raw"
299.697,"hs0045.raw"
236.9899,"hs0045.raw"
190.914,"hs0045.raw"
346.3607,"hs0045.raw"
287.208,"hs0045.raw"
308.5345,"hs0045.raw"
154.1263,"hs0045.raw"
179.6823,"hs0045.raw"
164.5242,"hs0045.raw"
232.7745,"hs0045.raw"
194.8545,"hs0045.raw"
245.3144,"hs0045.raw"
243.3486,"hs0045.raw"
306.8001,"hs0045.raw"
238.6298,"hs0045.raw"
170.2332,"hs0045.raw"
344.6478,"hs0045.raw"
291.1567,"hs0045.raw"
158.9108,"hs0045.raw"
350,"hs0045.raw"
329.8257,"hs0045.raw"
206.7496,"hs0045.raw"
312.2921,"hs0045.raw"
237.7511,"hs0045.raw"
335.1114,"hs0045.raw"
258.1548,"hs0045.raw"
221.0271,"hs0045.raw"
238.6298,"hs0045.raw"
258.5559,"hs0045.raw"
350,"hs0045.raw"
209.3996,"hs0045.raw"
262.905,"hs0045.raw"
251.1205,"hs0045.raw"
190.0636,"hs0045.raw"
350,"hs0045.raw"
179.8126,"hs0045.raw"
221.6566,"hs0045.raw"
242.6343,"hs0045.raw"
242.7174,"hs0045.raw"
337.8392,"hs0045.raw"
350,"hs0045.raw"
211.9766,"hs0045.raw"
260.6765,"hs0045.raw"
350,"hs0045.raw"
274.9375,"hs0045.raw"
156.7902,"hs0045.raw"
311.1651,"hs0045.raw"
350,"hs0045.raw"
203.4276,"hs0045.raw"
350,"hs0045.raw"
251.3228,"hs0045.raw"
327.9278,"hs0045.raw"
313.8298,"hs0045.raw"
184.9124,"hs0045.raw"
163.0189,"hs0045.raw"
196.3861,"hs0045.raw"
300.7025,"hs0045.raw"
308.3107,"hs0045.raw"
214.3193,"hs0045.raw"
298.8372,"hs0045.raw"
287.208,"hs0045.raw"
312.2921,"hs0045.raw"
271.9792,"hs0045.raw"
287.6065,"hs0045.raw"
264.124,"hs0045.raw"
315.8016,"hs0045.raw"
191.5904,"hs0045.raw"
348.6434,"hs0045.raw"
174.5005,"hs0045.raw"
271.2015,"hs0045.raw"
115.5823,"hs0045.raw"
279.2727,"hs0045.raw"
251.1846,"hs0045.raw"
302.7001,"hs0045.raw"
233.8296,"hs0045.raw"
255.0389,"hs0045.raw"
198.034,"hs0045.raw"
214.3356,"hs0045.raw"
287.7107,"hs0045.raw"
287.7107,"hs0045.raw"
350,"hs0045.raw"
312.2921,"hs0045.raw"
164.5884,"hs0045.raw"
226.7972,"hs0045.raw"
309.8409,"hs0045.raw"
312.2494,"hs0045.raw"
276.8952,"hs0045.raw"
219.0778,"hs0045.raw"
202.4052,"hs0045.raw"
263.1552,"hs0045.raw"
335.076,"hs0045.raw"
132.753,"hs0045.raw"
321.3204,"hs0045.raw"
308.0432,"hs0045.raw"
215.1909,"hs0045.raw"
230.0829,"hs0045.raw"
252.4983,"hs0045.raw"
292.313,"hs0045.raw"
303.5545,"hs0045.raw"
331.7079,"hs0045.raw"
274.078,"hs0045.raw"
348.6434,"hs0045.raw"
213.2648,"hs0045.raw"
228.3241,"hs0045.raw"
216.298,"hs0045.raw"
290.0267,"hs0045.raw"
219.0778,"hs0045.raw"
237.7113,"hs0045.raw"
303.5545,"hs0045.raw"
272.296,"hs0045.raw"
186.9262,"hs0045.raw"
182.3113,"hs0045.raw"
113.3412,"hs0045.raw"
287.2789,"hs0045.raw"
223.2901,"hs0045.raw"
337.8392,"hs0045.raw"
242.7174,"hs0045.raw"
337.7076,"hs0045.raw"
243.1607,"hs0045.raw"
306.8001,"hs0045.raw"
157.6726,"hs0045.raw"
213.2648,"hs0045.raw"
142.4144,"hs0045.raw"
149.1858,"hs0045.raw"
350,"hs0045.raw"
163.0189,"hs0045.raw"
288.1393,"hs0045.raw"
271.8948,"hs0045.raw"
298.8372,"hs0045.raw"
258.1872,"hs0045.raw"
150.5781,"hs0045.raw"
211.9554,"hs0045.raw"
292.2169,"hs0045.raw"
276.1173,"hs0045.raw"
146.537,"hs0045.raw"
263.1552,"hs0045.raw"
202.4052,"hs0045.raw"
281.4557,"hs0045.raw"
244.2716,"hs0045.raw"
350,"hs0045.raw"
268.7757,"hs0045.raw"
294.7645,"hs0045.raw"
222.5471,"hs0045.raw"
331.3169,"hs0045.raw"
231.4736,"hs0045.raw"
272.296,"hs0045.raw"
283.7091,"hs0045.raw"
350,"hs0045.raw"
262.0953,"hs0045.raw"
350,"hs0045.raw"
277.4415,"hs0045.raw"
350,"hs0045.raw"
190.914,"hs0045.raw"
313.8298,"hs0045.raw"
210.0724,"hs0045.raw"
281.268,"hs0045.raw"
298.8372,"hs0045.raw"
248.3617,"hs0045.raw"
221.0271,"hs0045.raw"
276.0848,"hs0045.raw"
145.396,"hs0045.raw"
177.0874,"hs0045.raw"
263.1552,"hs0045.raw"
260.9513,"hs0045.raw"
224.9281,"hs0045.raw"
262.905,"hs0045.raw"
188.5691,"hs0045.raw"
183.2247,"hs0045.raw"
191.1765,"hs0045.raw"
323.3315,"hs0045.raw"
323.3315,"hs0045.raw"
350,"hs0045.raw"
297.0777,"hs0045.raw"
208.9547,"hs0045.raw"
301.281,"hs0045.raw"
215.1909,"hs0045.raw"
276.8952,"hs0045.raw"
350,"hs0045.raw"
313.8298,"hs0045.raw"
251.1846,"hs0045.raw"
316.6822,"hs0045.raw"
320.3576,"hs0045.raw"
337.6465,"hs0045.raw"
287.7107,"hs0045.raw"
263.1552,"hs0045.raw"
298.8372,"hs0045.raw"
323.7766,"hs0045.raw"
187.0732,"hs0045.raw"
214.3356,"hs0045.raw"
323.3315,"hs0045.raw"
336.8956,"hs0045.raw"
176.9591,"hs0045.raw"
350,"hs0045.raw"
231.8708,"hs0045.raw"
264.7054,"hs0045.raw"
198.034,"hs0045.raw"
245.4084,"hs0045.raw"
275.963,"hs0045.raw"
192.0292,"hs0045.raw"
287.208,"hs0045.raw"
162.903,"hs0045.raw"
228.942,"hs0045.raw"
229.2991,"hs0045.raw"
191.0777,"hs0045.raw"
321.0175,"hs0045.raw"
177.0874,"hs0045.raw"
350,"hs0045.raw"
190.914,"hs0045.raw"
319.79,"hs0045.raw"
280.7069,"hs0045.raw"
195.6354,"hs0045.raw"
337.7154,"hs0045.raw"
326.3108,"hs0045.raw"
238.6298,"hs0045.raw"
272.296,"hs0045.raw"
306.8001,"hs0045.raw"
206.8673,"hs0045.raw"
279.2727,"hs0045.raw"
253.5881,"hs0045.raw"
323.1921,"hs0045.raw"
331.2118,"hs0045.raw"
348.6434,"hs0045.raw"
323.3315,"hs0045.raw"
277.4415,"hs0045.raw"
219.0778,"hs0045.raw"
218.2375,"hs0045.raw"
328.5308,"hs0045.raw"
350,"hs0045.raw"
337.8392,"hs0045.raw"
276.0848,"hs0045.raw"
218.7032,"hs0045.raw"
188.5691,"hs0045.raw"
335.076,"hs0045.raw"
350,"hs0045.raw"
258.3147,"hs0045.raw"
278.9521,"hs0045.raw"
344.514,"hs0045.raw"
236.9899,"hs0045.raw"
276.8952,"hs0045.raw"
254.3217,"hs0045.raw"
287.208,"hs0045.raw"
350,"hs0045.raw"
335.076,"hs0045.raw"
